playlist_year,playlist_name,playlist_uri,playlist_image,playlist_snapshot_id,playlist_tracks_url,playlist_tracks_total,artist_name,album_name,track_name,track_uri,track_added_at,track_preview_url,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Twenty One Pilots,Blurryface,Ride,2Z8WuEywRWYTKe1NybPQEW,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/b571ceecaadc03941bdf4e683ea26e4e6d3f7c17?cid=94b56089f9144cc9bd0ab9a7d6bd238d,84,0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,214507,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,DNCE,DNCE,Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,2020-06-08T10:16:10Z,,83,0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,219147,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Rihanna,ANTI (Deluxe),Needed Me,4pAl7FkDMNBsjykPXo91B3,2020-06-08T10:16:10Z,,85,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,191600,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,WILLOW,ARDIPITHECUS,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,2022-03-21T08:27:02Z,,82,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Martin Garrix,In the Name of Love,In the Name of Love,23L5CiUhw2jV1OIMwthR3S,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/4ed5a7f1b466a7635d625240b600af899a8e5b51?cid=94b56089f9144cc9bd0ab9a7d6bd238d,82,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,195707,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Meghan Trainor,Thank You (Deluxe Version),NO,0l0CvurVUrr2w3Jj1hOVFc,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/4975f83b20eedaba7dc1c5b805395bf45851913d?cid=94b56089f9144cc9bd0ab9a7d6bd238d,82,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,213507,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Calum Scott,Only Human (Deluxe),Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,2020-06-08T10:16:10Z,,82,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,260285,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,The Chainsmokers,Don't Let Me Down,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/705ad6546d6c49e14ce7595e66435ff9b94e69f8?cid=94b56089f9144cc9bd0ab9a7d6bd238d,82,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Twenty One Pilots,Heathens,Heathens,6i0V12jOa3mr6uu4WYhUBr,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/31b8d72a9480d06d28846b843539b8b5e58696db?cid=94b56089f9144cc9bd0ab9a7d6bd238d,83,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Lukas Graham,Lukas Graham,7 Years,5kqIPrATaCc2LqxVWzQGbk,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=94b56089f9144cc9bd0ab9a7d6bd238d,82,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,237300,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Alan Walker,Different World,Faded,698ItKASDavgwZ3WjaWjtz,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/dd79198f4b4c43aef9c8e8e1c4708a402862dd0e?cid=94b56089f9144cc9bd0ab9a7d6bd238d,81,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Bryson Tiller,T R A P S O U L,Exchange,43PuMrRfbyyuz4QpZ3oAwN,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/5b6d7b159ec3ffc2c231621165eff5073e0459a5?cid=94b56089f9144cc9bd0ab9a7d6bd238d,80,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,194613,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,James Arthur,Back from the Edge,Can I Be Him,0VhgEqMTNZwYL1ARDLLNCX,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/8cb528d849cff993297c9444e1b6a56dc43c801e?cid=94b56089f9144cc9bd0ab9a7d6bd238d,80,0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,246880,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Coldplay,A Head Full of Dreams,Adventure of a Lifetime,69uxyAqqPIsUyTO8txoP2M,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/0b666b9a07035a659c7e5b7cb754f1b81bf1535b?cid=94b56089f9144cc9bd0ab9a7d6bd238d,80,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Mike Posner,"At Night, Alone.",I Took A Pill In Ibiza - Seeb Remix,0vbtURX4qv1l7besfwmnD8,2020-06-08T10:16:10Z,,80,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Calvin Harris,My Way,My Way,1vvNmPOiUuyCbgWmtc6yfm,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/ed8d125912048b01914f6e5861742bec125602e8?cid=94b56089f9144cc9bd0ab9a7d6bd238d,80,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Drake,Views,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,2020-06-08T10:16:10Z,,80,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,0PDUDa38GO8lMxLCRc4lL1,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/79a481c433e9d7681e09bba4d256dd7eadd5f540?cid=94b56089f9144cc9bd0ab9a7d6bd238d,79,0.584,0.7,11,-4.275,1,0.0456,0.117,0,0.0939,0.438,124.944,202747,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Kungs,Layers,This Girl (Kungs Vs. Cookin' On 3 Burners),1A8j067qyiNwQnZT0bzUpZ,2020-06-08T10:16:10Z,,79,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,G-Eazy,When It's Dark Out,"Me, Myself & I",40YcuQysJ0KlGQTeGUosTC,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/ea733ebf4d40c173af190a73c375b51d316e5442?cid=94b56089f9144cc9bd0ab9a7d6bd238d,79,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,251467,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Post Malone,Stoney (Deluxe),White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,2020-06-08T10:16:10Z,,79,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,gnash,us,"i hate u, i love u (feat. olivia o'brien)",7vRriwrloYVaoAe3a9wJHe,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/a93e5e2523f2107dd70eae49018fae0a7f88d24c?cid=94b56089f9144cc9bd0ab9a7d6bd238d,78,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,251034,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Flo Rida,My House,My House,6Knv6wdA0luoMUuuoYi2i1,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/3bf2d48a92c9a21ddb14d8aae379488ff0604aff?cid=94b56089f9144cc9bd0ab9a7d6bd238d,78,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Fifth Harmony,7/27 (Deluxe),Work from Home (feat. Ty Dolla $ign),4tCtwWceOPWzenK2HAIJSb,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/58fd9aa04f6972b8302f497dc6bb6160941c1e58?cid=94b56089f9144cc9bd0ab9a7d6bd238d,78,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,X Ambassadors,VHS,Renegades,0fYVliAYKHuPmECRs1pbRf,2021-05-06T11:19:20Z,,78,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,195200,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,The Lumineers,Cleopatra,Ophelia,3d8y0t70g7hw2FOWl9Z4Fm,2020-06-08T10:16:10Z,,78,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,DJ Snake,Encore,Middle,0g5EKLgdKvNlln7TNqBByK,2020-06-25T07:34:00Z,,77,0.583,0.695,9,-5.336,1,0.0423,0.0141,0,0.0527,0.224,104.879,220573,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Future,EVOL,Low Life (feat. The Weeknd),7EiZI6JVHllARrX9PUvAdX,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/768b128e81b92fac4e7a3f5fa7aba411935a7129?cid=94b56089f9144cc9bd0ab9a7d6bd238d,77,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Jonas Blue,Blue,Perfect Strangers,3P3pw6C19j31Rnzgo3JG7o,2020-06-08T10:16:10Z,,77,0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,196613,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Tory Lanez,I Told You,Say It,2Gyc6e2cLxA5hoX1NOvYnU,2020-08-11T07:27:14Z,,77,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Lil Wayne,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",4dASQiO1Eoo3RJvt74FtXB,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/b606811412cc3e1a52fc34c44d7bebe633efc1b9?cid=94b56089f9144cc9bd0ab9a7d6bd238d,77,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Alok,Hear Me Now (feat. Zeeba),Hear Me Now,39cmB3ZoTOLwOTq7tMNqKa,2020-06-22T09:27:06Z,https://p.scdn.co/mp3-preview/f38328731683bef5fcc6b8dee13900883e810b9c?cid=94b56089f9144cc9bd0ab9a7d6bd238d,77,0.778,0.463,11,-7.603,1,0.0389,0.546,0.00289,0.0731,0.496,121.999,194840,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Kygo,Cloud Nine,Stole the Show,5masKPHeAOVNgxdLebIcK7,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/a012e893a15229bf45f75b7bede0122e75d5adbd?cid=94b56089f9144cc9bd0ab9a7d6bd238d,77,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,223187,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Drake,Views,Too Good,3BtuIIrQlkujKPuWF2B85z,2020-06-08T10:16:10Z,,77,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,263373,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Adele,25,When We Were Young,7GgWAITsYJaRM3r50rfh5w,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/b35676526fa76530da3e9b880a64305e761bc2ce?cid=94b56089f9144cc9bd0ab9a7d6bd238d,76,0.376,0.595,3,-5.936,1,0.0496,0.303,0,0.095,0.265,144.361,290900,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,Little Mix,Glory Days (Expanded Edition),Shout Out to My Ex,0ErK6K0kYr0Ow2RkPMhmMs,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/ff077b05e0922a9196c2a9d14dce28edee3ab70f?cid=94b56089f9144cc9bd0ab9a7d6bd238d,76,0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,246240,4
2016,Top Hits of 2016,spotify:playlist:37i9dQZF1DX8XZ6AUo9R4R,https://i.scdn.co/image/ab67706f000000037d3878e0196d83dfe66443a5,MTY0Nzg1MTIyMiwwMDAwMDAwMGVkYWUwZDNiMGRhZTBhNjA5YTI5MDI3YTFlZDJjNzM0,https://api.spotify.com/v1/playlists/37i9dQZF1DX8XZ6AUo9R4R/tracks?offset=0&limit=100&additional_types=track,130,The Chainsmokers,Roses,Roses,3vv9phIu6Y1vX3jcqaGz5Z,2020-06-08T10:16:10Z,https://p.scdn.co/mp3-preview/a0f968725f2164068bee9379d9fce23fbe9bea74?cid=94b56089f9144cc9bd0ab9a7d6bd238d,76,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4
